respondent_id,wording_arm,question_wording,age_band,gender,digital_confidence_z,likelihood_1_5,item_missing,survey_completed,completion_seconds
R1520,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",18-34,Man,-0.693,4.0,0,1,309
R1521,Neutral,How likely are you to use the council's new online services?,35-54,Man,0.63,5.0,0,1,176
R1522,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",35-54,Woman,-0.574,5.0,0,1,105
R1523,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",18-34,Woman,0.886,4.0,0,1,133
R1524,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",35-54,Man,-0.167,4.0,0,1,235
R1525,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",55+,Woman,0.274,2.0,0,0,181
R1526,Neutral,How likely are you to use the council's new online services?,55+,Woman,-1.352,4.0,0,1,150
R1527,Neutral,How likely are you to use the council's new online services?,18-34,Man,1.475,3.0,0,1,116
R1528,Neutral,How likely are you to use the council's new online services?,55+,Woman,0.338,2.0,0,1,255
R1529,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",18-34,Woman,0.8,5.0,0,1,221
R1530,Neutral,How likely are you to use the council's new online services?,55+,Woman,-2.135,1.0,0,0,300
R1531,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",55+,Woman,-0.411,,1,1,233
R1532,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",35-54,Woman,-1.08,2.0,0,1,366
R1533,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",35-54,Man,0.064,2.0,0,1,227
R1534,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",55+,Woman,0.97,5.0,0,1,292
R1535,Neutral,How likely are you to use the council's new online services?,35-54,Man,0.895,4.0,0,1,187
R1536,Neutral,How likely are you to use the council's new online services?,35-54,Man,0.905,4.0,0,1,328
R1537,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",35-54,Man,0.224,2.0,0,1,359
R1538,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",35-54,Woman,-1.18,3.0,0,1,177
R1539,Neutral,How likely are you to use the council's new online services?,55+,Man,0.472,3.0,0,1,357
R1540,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",35-54,Woman,0.597,5.0,0,1,358
R1541,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",55+,Woman,-1.826,2.0,0,1,264
R1542,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",18-34,Woman,0.834,2.0,0,1,192
R1543,Neutral,How likely are you to use the council's new online services?,18-34,Woman,1.828,5.0,0,1,113
R1544,Neutral,How likely are you to use the council's new online services?,18-34,Woman,0.84,3.0,0,1,202
R1545,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",18-34,Man,0.695,,1,1,243
R1546,Neutral,How likely are you to use the council's new online services?,35-54,Man,0.682,3.0,0,1,314
R1547,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",55+,Man,1.585,3.0,0,1,335
R1548,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",35-54,Non-binary / self-describe,2.5,3.0,0,1,212
R1549,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",35-54,Woman,0.968,3.0,0,1,150
R1550,Neutral,How likely are you to use the council's new online services?,35-54,Woman,0.789,4.0,0,1,171
R1551,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",18-34,Woman,-0.727,3.0,0,1,273
R1552,Neutral,How likely are you to use the council's new online services?,18-34,Woman,0.406,4.0,0,1,250
R1553,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",35-54,Man,1.579,3.0,0,1,217
R1554,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",55+,Man,-1.481,3.0,0,1,218
R1555,Neutral,How likely are you to use the council's new online services?,18-34,Man,0.667,3.0,0,1,204
R1556,Neutral,How likely are you to use the council's new online services?,18-34,Woman,1.643,2.0,0,1,248
R1557,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",55+,Woman,-0.012,3.0,0,1,190
R1558,Neutral,How likely are you to use the council's new online services?,18-34,Man,-0.766,3.0,0,1,204
R1559,Neutral,How likely are you to use the council's new online services?,35-54,Man,0.604,3.0,0,1,126
R1560,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",55+,Woman,0.236,4.0,0,1,224
R1561,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",18-34,Woman,-0.7,3.0,0,1,184
R1562,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",18-34,Man,1.103,,1,1,124
R1563,Neutral,How likely are you to use the council's new online services?,18-34,Woman,2.5,5.0,0,1,225
R1564,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",55+,Man,0.045,4.0,0,1,263
R1565,Neutral,How likely are you to use the council's new online services?,55+,Man,-1.262,2.0,0,1,209
R1566,Neutral,How likely are you to use the council's new online services?,55+,Man,0.278,3.0,0,1,284
R1567,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",35-54,Man,-0.793,2.0,0,1,287
R1568,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",18-34,Woman,0.106,3.0,0,1,134
R1569,Neutral,How likely are you to use the council's new online services?,35-54,Man,-1.142,2.0,0,1,411
R1570,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",55+,Woman,-0.884,3.0,0,1,173
R1571,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",35-54,Man,-1.135,3.0,0,1,209
R1572,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",55+,Woman,-0.477,3.0,0,1,230
R1573,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",18-34,Man,-0.286,2.0,0,1,272
R1574,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",35-54,Woman,1.136,3.0,0,1,113
R1575,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",55+,Woman,0.155,2.0,0,1,248
R1576,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",18-34,Man,-0.598,3.0,0,1,257
R1577,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",18-34,Woman,-0.5,3.0,0,1,210
R1578,Neutral,How likely are you to use the council's new online services?,18-34,Woman,-1.524,2.0,0,1,223
R1579,Neutral,How likely are you to use the council's new online services?,55+,Woman,1.409,3.0,0,1,200
R1580,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",35-54,Woman,0.088,5.0,0,1,201
R1581,Neutral,How likely are you to use the council's new online services?,35-54,Woman,-0.897,5.0,0,1,212
R1582,Neutral,How likely are you to use the council's new online services?,18-34,Woman,1.354,2.0,0,1,326
R1583,Neutral,How likely are you to use the council's new online services?,35-54,Man,0.013,3.0,0,1,143
R1584,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",55+,Man,-0.177,1.0,0,1,230
R1585,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",35-54,Woman,-0.783,2.0,0,1,340
R1586,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",55+,Non-binary / self-describe,0.845,5.0,0,1,178
R1587,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",35-54,Woman,-1.682,2.0,0,1,178
R1588,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",55+,Woman,-0.374,5.0,0,1,165
R1589,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",35-54,Woman,-0.937,3.0,0,1,219
R1590,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",55+,Woman,-0.334,,1,1,471
R1591,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",55+,Man,-1.497,2.0,0,1,275
R1592,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",35-54,Man,0.762,4.0,0,1,292
R1593,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",35-54,Man,0.802,2.0,0,1,276
R1594,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",18-34,Man,0.691,3.0,0,1,330
R1595,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",18-34,Man,0.192,4.0,0,1,173
R1596,Neutral,How likely are you to use the council's new online services?,55+,Woman,-2.5,2.0,0,1,135
R1597,Neutral,How likely are you to use the council's new online services?,18-34,Woman,1.271,5.0,0,1,266
R1598,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",35-54,Man,-1.308,3.0,0,1,172
R1599,Neutral,How likely are you to use the council's new online services?,55+,Woman,-0.339,3.0,0,1,173
R1600,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",35-54,Woman,-0.178,1.0,0,1,174
R1601,Neutral,How likely are you to use the council's new online services?,55+,Woman,-0.291,2.0,0,1,229
R1602,Effort-framed,"How likely are you to use the council's new online services, even if setup takes a few minutes?",35-54,Woman,-0.396,3.0,0,1,251
R1603,Neutral,How likely are you to use the council's new online services?,35-54,Man,0.77,,1,1,137
R1604,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",18-34,Woman,-0.242,1.0,0,1,258
R1605,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",55+,Man,-1.585,4.0,0,1,383
R1606,Benefit-framed,"How likely are you to use the council's new online services, which can save residents time?",55+,Woman,-2.406,3.0,0,1,202
